time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,train/policy_loss,time/iterations,time/fps,time/time_elapsed,train/value_loss,train/explained_variance,train/learning_rate,train/n_updates,train/entropy_loss,eval/mean_ep_length,eval/mean_reward
308500,257.0,352.35,-0.0052931527607142925,61700,197,1560,1.1085527376053506e-06,0.061308443546295166,0.0007,61699,-7.700933933258057,,
309000,257.0,351.43,-0.13905151188373566,61800,197,1562,0.0003994677390437573,0.0003885626792907715,0.0007,61799,-7.70020055770874,,
309500,257.0,349.05,8.503418922424316,61900,197,1564,2.31278657913208,0.06477689743041992,0.0007,61899,-7.702718257904053,,
310000,,,-29.24102783203125,,,,2765.042236328125,-439.3720397949219,0.0007,61999,-7.700119972229004,257.0,0.0
310000,257.0,348.35,,62000,197,1570,,,,,,,
310500,257.0,346.24,17.11737060546875,62100,197,1572,5.129018306732178,-0.000851750373840332,0.0007,62099,-7.702394008636475,,
311000,257.0,340.01,13.203747749328613,62200,197,1573,2.8837578296661377,0.008831560611724854,0.0007,62199,-7.695481300354004,,
311500,257.0,339.92,-0.041147381067276,62300,197,1575,3.631086656241678e-05,0.07086420059204102,0.0007,62299,-7.6954851150512695,,
312000,257.0,330.51,340.71783447265625,62400,197,1577,2682.076171875,-1704.445068359375,0.0007,62399,-7.700644016265869,,
312500,,,-0.07450006157159805,,,,0.00011595650721574202,-0.023102164268493652,0.0007,62499,-7.706081390380859,257.0,0.0
312500,257.0,330.27,,62500,197,1582,,,,,,,
313000,257.0,334.89,547.22705078125,62600,197,1584,7319.00732421875,-78.39482116699219,0.0007,62599,-7.700896739959717,,
313500,257.0,334.54,-0.05438568815588951,62700,197,1586,6.284013943513855e-05,0.0006415843963623047,0.0007,62699,-7.6992506980896,,
314000,257.0,332.75,139.5734100341797,62800,197,1588,384.15167236328125,-0.08785104751586914,0.0007,62799,-7.697697639465332,,
314500,257.0,330.65,20.184118270874023,62900,197,1589,8.509852409362793,0.0,0.0007,62899,-7.693218231201172,,
315000,,,528.559326171875,,,,5617.48095703125,-542.9234008789062,0.0007,62999,-7.700165748596191,257.0,0.0
315000,257.0,332.5,,63000,197,1595,,,,,,,
315500,257.0,330.57,-269.6922607421875,63100,197,1597,1225.5181884765625,-0.47185587882995605,0.0007,63099,-7.70112943649292,,
316000,257.0,321.92,438.3741149902344,63200,197,1599,3788.530517578125,-61602.61328125,0.0007,63199,-7.702037334442139,,
316500,257.0,322.66,113.260009765625,63300,197,1601,276.9356994628906,0.0,0.0007,63299,-7.700116157531738,,
317000,257.0,322.36,397.1456604003906,63400,197,1602,2917.260498046875,-724.594970703125,0.0007,63399,-7.701124668121338,,
317500,,,-286.38470458984375,,,,2448.760498046875,-284.44122314453125,0.0007,63499,-7.701415538787842,257.0,0.0
317500,257.0,319.06,,63500,197,1607,,,,,,,
318000,257.0,319.13,-310.3981018066406,63600,197,1609,5110.3759765625,-113.1337661743164,0.0007,63599,-7.699159145355225,,
318500,257.0,316.6,-0.059020448476076126,63700,197,1611,7.903837104095146e-05,-1.7941272258758545,0.0007,63699,-7.695432186126709,,
319000,257.0,316.32,-0.05164626985788345,63800,197,1613,5.563724698731676e-05,0.20088529586791992,0.0007,63799,-7.694011688232422,,
319500,257.0,302.83,-0.046721477061510086,63900,197,1614,4.422962592798285e-05,0.28116536140441895,0.0007,63899,-7.697336673736572,,
320000,,,-417.1888732910156,,,,5273.83740234375,-50.87485122680664,0.0007,63999,-7.700042724609375,257.0,0.0
320000,257.0,306.89,,64000,197,1620,,,,,,,
320500,257.0,311.35,-0.038914039731025696,64100,197,1622,3.219036079826765e-05,5.960464477539063e-08,0.0007,64099,-7.69832181930542,,
321000,257.0,307.98,-0.10580440610647202,64200,197,1624,0.0002138056152034551,0.0,0.0007,64199,-7.701207160949707,,
321500,257.0,306.49,-0.07653549313545227,64300,197,1626,0.00011416395864216611,5.960464477539063e-08,0.0007,64299,-7.701014995574951,,
322000,257.0,306.25,-0.031075958162546158,64400,197,1628,2.1343805201468058e-05,0.0002716183662414551,0.0007,64399,-7.704530239105225,,
322500,,,-0.04937286302447319,,,,5.1222596084699035e-05,0.00040227174758911133,0.0007,64499,-7.705084323883057,257.0,0.0
322500,257.0,303.71,,64500,197,1634,,,,,,,
323000,257.0,305.89,558.7647094726562,64600,197,1635,6564.1416015625,-690.0026245117188,0.0007,64599,-7.6955084800720215,,
323500,257.0,308.67,-0.06076622009277344,64700,197,1637,6.789038889110088e-05,0.004971623420715332,0.0007,64699,-7.701481819152832,,
324000,257.0,310.54,99.1441421508789,64800,197,1639,209.50889587402344,-1.7940764427185059,0.0007,64799,-7.7021074295043945,,
324500,257.0,311.16,-0.07153065502643585,64900,197,1641,0.00011704042844939977,0.0,0.0007,64899,-7.701107025146484,,
325000,,,952.7763061523438,,,,17005.7421875,-826.9452514648438,0.0007,64999,-7.697608947753906,257.0,0.0
325000,257.0,305.33,,65000,197,1647,,,,,,,
325500,257.0,302.68,-0.03923032060265541,65100,197,1648,3.269025546615012e-05,0.009750425815582275,0.0007,65099,-7.700366497039795,,
326000,257.0,302.57,14.03629207611084,65200,197,1650,3.3445663452148438,0.0011445879936218262,0.0007,65199,-7.7000932693481445,,
326500,257.0,310.64,360.3502502441406,65300,197,1652,3014.55859375,-43.562896728515625,0.0007,65299,-7.694474697113037,,
327000,257.0,312.23,-0.03202896937727928,65400,197,1654,2.8588137865881436e-05,-5.275368690490723,0.0007,65399,-7.699029445648193,,
327500,,,0.005115922074764967,,,,1.0456776635692222e-06,-0.3938716650009155,0.0007,65499,-7.703405857086182,257.0,0.0
327500,257.0,307.62,,65500,197,1659,,,,,,,
328000,257.0,307.17,-98.82256317138672,65600,197,1661,875.8396606445312,-1127.0830078125,0.0007,65599,-7.694667816162109,,
328500,257.0,304.46,-0.06782066076993942,65700,197,1663,9.258134377887473e-05,-0.0003637075424194336,0.0007,65699,-7.699273586273193,,
329000,257.0,305.73,-0.09190995246171951,65800,197,1665,0.00017687999934423715,0.021831154823303223,0.0007,65799,-7.7019500732421875,,
329500,257.0,306.78,307.56005859375,65900,197,1667,1953.7529296875,-17.93152618408203,0.0007,65899,-7.699626922607422,,
330000,,,158.49754333496094,,,,498.11572265625,0.0,0.0007,65999,-7.701474189758301,257.0,0.0
330000,257.0,310.89,,66000,197,1672,,,,,,,
330500,257.0,308.5,22.932933807373047,66100,197,1674,296.0640563964844,-1.3159821033477783,0.0007,66099,-7.697157382965088,,
331000,257.0,315.1,-0.028427107259631157,66200,197,1675,1.6250776752713136e-05,0.14990055561065674,0.0007,66199,-7.69795560836792,,
331500,257.0,310.75,-0.029177313670516014,66300,197,1677,1.795221760403365e-05,-0.001542806625366211,0.0007,66299,-7.7012224197387695,,
332000,257.0,310.19,245.82583618164062,66400,197,1679,1865.099609375,-48.68677520751953,0.0007,66399,-7.70388650894165,,
332500,,,-367.72540283203125,,,,3008.46484375,-23.922677993774414,0.0007,66499,-7.69634485244751,257.0,0.0
332500,257.0,313.87,,66500,197,1685,,,,,,,
333000,257.0,313.26,-0.04665354639291763,66600,197,1687,5.01383728988003e-05,0.003255486488342285,0.0007,66599,-7.701264381408691,,
333500,257.0,311.91,112.7031021118164,66700,197,1688,1612.065673828125,-96.06065368652344,0.0007,66699,-7.701158046722412,,
334000,257.0,308.39,562.4906616210938,66800,197,1690,5404.73291015625,-10.367630958557129,0.0007,66799,-7.699929714202881,,
334500,257.0,311.43,488.4611511230469,66900,197,1692,6181.73681640625,-445.5597839355469,0.0007,66899,-7.701325416564941,,
335000,,,-0.039916157722473145,,,,3.121848203591071e-05,0.004871964454650879,0.0007,66999,-7.7008256912231445,257.0,0.0
335000,257.0,311.98,,67000,197,1697,,,,,,,
335500,257.0,312.91,-0.07636197656393051,67100,197,1699,0.00010718383418861777,0.009637296199798584,0.0007,67099,-7.703360080718994,,
336000,257.0,309.71,475.7839050292969,67200,197,1701,5344.16650390625,-2848.731201171875,0.0007,67199,-7.701432704925537,,
336500,257.0,309.48,157.6549530029297,67300,197,1703,508.0146484375,-0.8126269578933716,0.0007,67299,-7.706642150878906,,
337000,257.0,308.12,-0.08354783058166504,67400,197,1704,0.00014884864503983408,-0.0003151893615722656,0.0007,67399,-7.705024719238281,,
337500,,,-19.405780792236328,,,,31.681049346923828,-1668149.25,0.0007,67499,-7.707542419433594,257.0,0.0
337500,257.0,311.14,,67500,197,1708,,,,,,,
338000,257.0,315.93,-0.05697223171591759,67600,197,1710,6.5620057284832e-05,-0.0022842884063720703,0.0007,67599,-7.70552921295166,,
338500,257.0,319.73,-0.07800740003585815,67700,197,1712,0.0001217172248288989,0.15825355052947998,0.0007,67699,-7.7046661376953125,,
339000,257.0,315.02,-0.07144143432378769,67800,197,1714,0.00010460754856467247,0.0030205249786376953,0.0007,67799,-7.704684734344482,,
339500,257.0,319.08,-0.11313941329717636,67900,197,1716,0.0002566312614362687,-0.014046430587768555,0.0007,67899,-7.6973724365234375,,
340000,,,-0.055540233850479126,,,,6.001344809192233e-05,0.17265772819519043,0.0007,67999,-7.697354316711426,257.0,0.0
340000,257.0,327.25,,68000,197,1722,,,,,,,
340500,257.0,327.45,7.8284454345703125,68100,197,1723,1.0734483003616333,-0.027808785438537598,0.0007,68099,-7.692240238189697,,
341000,257.0,328.63,-0.05537755414843559,68200,197,1725,6.732117617502809e-05,0.12915050983428955,0.0007,68199,-7.696188449859619,,
341500,257.0,326.62,-0.002248769626021385,68300,197,1727,1.06176564429461e-07,-0.2374560832977295,0.0007,68299,-7.702883243560791,,
342000,257.0,325.63,-0.06636201590299606,68400,197,1729,8.986625471152365e-05,-0.11355626583099365,0.0007,68399,-7.701214790344238,,
342500,,,-0.07723978906869888,,,,0.00012743084516841918,-0.2586078643798828,0.0007,68499,-7.701767921447754,257.0,0.0
342500,257.0,325.09,,68500,197,1735,,,,,,,
343000,257.0,323.89,173.03512573242188,68600,197,1737,2097.481689453125,-26.474796295166016,0.0007,68599,-7.696526527404785,,
343500,257.0,321.48,-296.0102233886719,68700,197,1738,3869.510986328125,-620.000732421875,0.0007,68699,-7.701035976409912,,
344000,257.0,324.26,-0.0557258315384388,68800,197,1740,6.345914880512282e-05,-0.0022429227828979492,0.0007,68799,-7.701226711273193,,
344500,257.0,322.39,383.0311279296875,68900,197,1742,5152.1376953125,-184.83035278320312,0.0007,68899,-7.7049102783203125,,
345000,,,129.5786590576172,,,,379.7475280761719,-2.2153239250183105,0.0007,68999,-7.704583644866943,257.0,0.0
345000,257.0,321.27,,69000,197,1746,,,,,,,
345500,257.0,325.85,37.224666595458984,69100,197,1748,35.891876220703125,-0.5379472970962524,0.0007,69099,-7.707172393798828,,
346000,257.0,323.36,-0.0768241211771965,69200,197,1750,0.00012334056373219937,-0.0058460235595703125,0.0007,69199,-7.70583438873291,,
346500,257.0,320.96,335.14581298828125,69300,197,1751,3502.677001953125,-5431.24462890625,0.0007,69299,-7.706798553466797,,
347000,257.0,321.32,-0.07553810626268387,69400,197,1753,0.00011745857773348689,0.005689680576324463,0.0007,69399,-7.707130432128906,,
347500,,,-60.22197341918945,,,,294.5169372558594,0.0,0.0007,69499,-7.7032976150512695,257.0,0.0
347500,257.0,320.97,,69500,197,1757,,,,,,,
348000,257.0,324.31,-0.00854684691876173,69600,197,1759,1.4347399428515928e-06,-0.0010575056076049805,0.0007,69599,-7.703437328338623,,
348500,257.0,318.31,-0.005425842944532633,69700,197,1761,1.7576579921296798e-05,-2.3877453804016113,0.0007,69699,-7.707207679748535,,
349000,257.0,320.66,20.889707565307617,69800,197,1763,17.938966751098633,0.8081759661436081,0.0007,69799,-7.703217506408691,,
349500,257.0,323.62,-46.86867904663086,69900,198,1764,98.46002960205078,-99.96588897705078,0.0007,69899,-7.703054904937744,,
350000,,,82.09126281738281,,,,134.4231719970703,-0.3548712730407715,0.0007,69999,-7.702032566070557,257.0,0.0
350000,257.0,324.91,,70000,197,1770,,,,,,,
350500,257.0,323.37,-3.450465440750122,70100,197,1772,1.5384933948516846,-7.915895462036133,0.0007,70099,-7.6877946853637695,,
351000,257.0,323.03,-0.052153706550598145,70200,197,1773,5.773418888566084e-05,-0.0015164613723754883,0.0007,70199,-7.691323757171631,,
351500,257.0,323.55,50.00101089477539,70300,197,1775,60.0798454284668,-1.0507161617279053,0.0007,70299,-7.6852569580078125,,
352000,257.0,325.73,0.7086971402168274,70400,198,1777,0.16420938074588776,0.006984412670135498,0.0007,70399,-7.69276762008667,,
352500,,,-0.11399532854557037,,,,0.00027242323267273605,0.00015550851821899414,0.0007,70499,-7.689517498016357,257.0,0.0
352500,257.0,324.94,,70500,197,1782,,,,,,,
353000,257.0,324.58,20.58224868774414,70600,197,1784,8.499215126037598,0.09447693824768066,0.0007,70599,-7.680772304534912,,
353500,257.0,324.93,-0.018755318596959114,70700,197,1786,6.969738933548797e-06,0.0,0.0007,70699,-7.696458339691162,,
354000,257.0,319.56,-0.031144017353653908,70800,197,1788,2.0245957784936763e-05,0.004520893096923828,0.0007,70799,-7.699842929840088,,
354500,257.0,312.51,-0.10206098854541779,70900,198,1789,0.00022233955678530037,0.027199149131774902,0.0007,70899,-7.7018866539001465,,
355000,,,-0.07783978432416916,,,,0.00012383995635900646,0.0,0.0007,70999,-7.706260681152344,257.0,0.0
355000,257.0,308.37,,71000,197,1795,,,,,,,
355500,257.0,308.89,13.922137260437012,71100,197,1796,3.3996899127960205,-0.118477463722229,0.0007,71099,-7.705064296722412,,
356000,257.0,309.15,-319.8054504394531,71200,197,1798,4099.81787109375,-3891.807861328125,0.0007,71199,-7.702827453613281,,
356500,257.0,313.61,-0.0495278537273407,71300,198,1800,5.583792881225236e-05,0.015576422214508057,0.0007,71299,-7.7027482986450195,,
357000,257.0,315.29,-0.07597946375608444,71400,198,1802,0.00011245021596550941,0.001429140567779541,0.0007,71399,-7.6974639892578125,,
357500,,,-0.007039920426905155,,,,1.0048603371615172e-06,0.019817829132080078,0.0007,71499,-7.699923992156982,257.0,0.0
357500,257.0,313.52,,71500,197,1808,,,,,,,
358000,257.0,312.35,-0.06879159063100815,71600,197,1810,9.764153946889564e-05,-0.0007404088973999023,0.0007,71599,-7.701347351074219,,
358500,257.0,307.12,-613.0706176757812,71700,197,1811,8147.19873046875,-47.561641693115234,0.0007,71699,-7.697461128234863,,
359000,257.0,316.03,-0.11038865149021149,71800,197,1813,0.00025654464843682945,-0.00048029422760009766,0.0007,71799,-7.702655792236328,,
359500,257.0,323.11,100.19449615478516,71900,198,1815,188.33290100097656,0.0,0.0007,71899,-7.697638034820557,,
360000,,,143.63719177246094,,,,472.3937683105469,-4.983663082122803,0.0007,71999,-7.692136287689209,257.0,0.0
360000,257.0,328.46,,72000,197,1819,,,,,,,
360500,257.0,329.56,460.5553894042969,72100,197,1821,6441.3837890625,-3597.2685546875,0.0007,72099,-7.691506862640381,,
361000,257.0,331.84,800.1966552734375,72200,198,1823,11931.8349609375,-516.1655883789062,0.0007,72199,-7.698815822601318,,
361500,257.0,332.4,-0.020858092233538628,72300,198,1824,9.097573638428003e-06,-0.0998375415802002,0.0007,72299,-7.6981048583984375,,
362000,257.0,331.17,-194.96873474121094,72400,198,1826,1838.9306640625,-757.6400146484375,0.0007,72399,-7.6992974281311035,,
362500,,,2.3314664363861084,,,,0.4134747087955475,-0.39078474044799805,0.0007,72499,-7.702535152435303,257.0,0.0
362500,257.0,329.2,,72500,197,1831,,,,,,,
363000,257.0,328.7,199.98428344726562,72600,197,1833,1009.9568481445312,-3.423060894012451,0.0007,72599,-7.6946330070495605,,
363500,257.0,336.93,180.572998046875,72700,198,1835,3823.61767578125,-203.76036071777344,0.0007,72699,-7.695858955383301,,
364000,257.0,334.44,54.15781784057617,72800,198,1837,59.129791259765625,0.0,0.0007,72799,-7.696601867675781,,
364500,257.0,337.78,-0.04279986396431923,72900,198,1839,3.625241879490204e-05,-0.00010144710540771484,0.0007,72899,-7.684176921844482,,
365000,,,-0.04839831963181496,,,,4.978282595402561e-05,-0.00032806396484375,0.0007,72999,-7.687549591064453,257.0,0.0
365000,257.0,341.63,,73000,197,1845,,,,,,,
365500,257.0,344.16,168.22654724121094,73100,197,1846,594.5231323242188,-0.9830923080444336,0.0007,73099,-7.675998210906982,,
366000,257.0,335.48,-734.4930419921875,73200,197,1848,13217.6162109375,-119.0311050415039,0.0007,73199,-7.670604228973389,,
366500,257.0,333.82,-0.08290853351354599,73300,198,1850,0.00014788078260608017,0.0,0.0007,73299,-7.679875373840332,,
367000,257.0,333.59,-0.11744969338178635,73400,198,1852,0.0002728805993683636,0.004897356033325195,0.0007,73399,-7.669825077056885,,
367500,,,-191.9329071044922,,,,831.755859375,-1.9543867111206055,0.0007,73499,-7.672227382659912,257.0,0.0
367500,257.0,333.21,,73500,197,1857,,,,,,,
368000,257.0,327.47,-0.04920084401965141,73600,197,1859,5.0273287342861295e-05,-0.07325172424316406,0.0007,73599,-7.683131694793701,,
368500,257.0,330.84,-0.033919718116521835,73700,198,1860,2.121170655300375e-05,0.8185081481933594,0.0007,73699,-7.68886661529541,,
369000,257.0,327.06,127.55315399169922,73800,198,1862,727.6312255859375,-4.3226470947265625,0.0007,73799,-7.679736614227295,,
369500,257.0,332.41,-0.14678926765918732,73900,198,1864,0.0004823017807211727,0.0006139874458312988,0.0007,73899,-7.684156894683838,,
370000,,,-0.18128922581672668,,,,0.0008604178437963128,-4.22608757019043,0.0007,73999,-7.681617259979248,257.0,0.0
370000,257.0,334.32,,74000,197,1870,,,,,,,
370500,257.0,333.29,-0.029039058834314346,74100,197,1872,1.837872332544066e-05,-0.20006346702575684,0.0007,74099,-7.6853556632995605,,
371000,257.0,330.08,-0.01643490605056286,74200,197,1873,1.2502845493145287e-05,0.09360837936401367,0.0007,74199,-7.689157009124756,,
371500,257.0,330.73,-0.025083450600504875,74300,198,1875,1.5168797290243674e-05,0.51523157954216,0.0007,74299,-7.6936259269714355,,
372000,257.0,330.82,194.69337463378906,74400,198,1877,947.2240600585938,-3.7927231788635254,0.0007,74399,-7.695506572723389,,
372500,,,223.87185668945312,,,,2920.500732421875,-194.16236877441406,0.0007,74499,-7.696718692779541,257.0,0.0
372500,257.0,331.49,,74500,197,1883,,,,,,,
373000,257.0,334.98,-0.038516294211149216,74600,197,1885,3.107482552877627e-05,-0.47745656967163086,0.0007,74599,-7.697170257568359,,
373500,257.0,332.43,191.43350219726562,74700,197,1886,2789.39453125,-2606.193115234375,0.0007,74699,-7.698045253753662,,
374000,257.0,334.28,-0.09447068721055984,74800,198,1888,0.00017002815729938447,0.10373902320861816,0.0007,74799,-7.697177410125732,,
374500,257.0,333.41,-158.82553100585938,74900,198,1890,2311.223388671875,-2944.9765625,0.0007,74899,-7.697815895080566,,
375000,,,785.7819213867188,,,,11763.046875,-625.6817626953125,0.0007,74999,-7.700694561004639,257.0,0.0
375000,257.0,339.17,,75000,197,1896,,,,,,,
375500,257.0,339.03,710.7327880859375,75100,197,1898,8104.17431640625,8.052587509155273e-05,0.0007,75099,-7.702079772949219,,
376000,257.0,339.69,-0.19823257625102997,75200,197,1900,0.0008308562682941556,0.0,0.0007,75199,-7.68881368637085,,
376500,257.0,344.13,-0.05705815181136131,75300,197,1901,6.54104005661793e-05,-0.003779768943786621,0.0007,75299,-7.696708679199219,,
377000,257.0,342.44,238.24778747558594,75400,198,1903,1547.632080078125,-6.408383369445801,0.0007,75399,-7.693607330322266,,
377500,,,-0.09311658143997192,,,,0.00016997514467220753,0.005970418453216553,0.0007,75499,-7.695930004119873,257.0,0.0
377500,257.0,346.17,,75500,197,1908,,,,,,,
378000,257.0,348.71,-0.06493036448955536,75600,197,1910,9.05196720850654e-05,0.0028278231620788574,0.0007,75599,-7.6921281814575195,,
378500,257.0,346.6,-0.054196156561374664,75700,197,1911,5.71518721699249e-05,0.0036153197288513184,0.0007,75699,-7.6946702003479,,
